StationName,SiteCode,Latitude,Longitude,Datum
"OHarrell Canyon Cr, below",603OHR001,37.74242,-118.75921,NAD27
"O'Harrel Cr, middle exclosure",603OHO002,37.744592758391896,-118.75588194580286,WGS84
"O'Harrel Cr, upper (fenced)",603OHO003,37.753795340839666,-118.75035602683589,WGS84
"O'Harrell Canyon Cr, Lower Exclosure",603OHR004,37.74387752,-118.7591223,WGS84
"Poore Cr, 1/3 grazing use",631POR003,38.33447224667163,-119.53259316945554,WGS84
"Robinson Cr, fenced HRM",630RBS009,38.23015152,-119.3020687,WGS84
"Robinson Cr, upper",630RBS010,38.190090905992356,-119.32165431896651,WGS84
"Rough Cr, below confluence #1",630RGH001,38.28049,-119.02292,WGS84
"Summers Cr, USFS meadow",630SUM001,38.15259,-119.2702,WGS84
"Swauger Cr, Forest Service",630SWA004,38.27855,-119.28894,WGS84
"Virginia Cr, Aspen Camp",630VIR002,38.1506,-119.18927,WGS84
"Walker Cr, USFS meadow",601WLK001,37.88472673632896,-119.14838131002602,WGS84
"Wyman Cr, below ranch",605WYM001,37.43428267,-118.090858,WGS84
"Burcham Cr, above road",631BUR001,38.3837829,-119.4271545,WGS84
"Corral Valley Cr, below trail",632CRV003,38.49025653,-119.5740259,WGS84
"Coyote Valley Cr, above exclosure",632COY004,38.47138173,-119.5866375,WGS84
"Coyote Valley Cr, lower exclosure",632COY003,38.47192118,-119.5875049,WGS84
"Deadman Cr, lower",603DDM002,37.74996,-118.96649,NAD27
"Dunderberg Cr, meadow above rd",630DUN001,38.11206312,-119.2396533,WGS84
"Marble Cr, below exclosure",603MRB001,37.75910527,-118.4385473,WGS84
"Marble Cr, exclosure",603MRB002,37.75997385,-118.4367932,WGS84
"McGlaughlin Cr, below exclosure",603MGL001,37.79079748,-118.842079,WGS84
"McGlaughlin Cr, exclosure",603MGL002,37.79172349,-118.8410686,WGS84
"Mill Cr (Mono Basin), Mono Cite",601MIL001,38.03825567,-119.1398946,WGS84
"Molybdenite Cr, lower meadow",631MBD001,38.26768531,-119.4304954,WGS84
"Parker Cr, Lower",601PRK001,37.87394,-119.12208,NAD27
Mark West Creek ~1.2mi above Van Buren Cr.,114MW8747,38.52074,-122.62527,NAD83
"Silver Cr, above fence",631SIL001,38.35634,-119.50882,NAD27
"Silver King Cr, below exclosure",632SVK005,38.45263436,-119.5983193,WGS84
"Silver King Cr, exclosure",632SVK006,38.4520597,-119.59823,WGS84
"Slinkard Cr, below exclosure",631SLK002,38.54574873,-119.5555595,WGS84
"Taylor Canyon Cr (Glass Mtns), lower (between private lands)",602TAY001,37.86427745,-118.7257867,WGS84
"Virginia Cr, upper meadow",630VIR003,38.05497695,-119.2434731,WGS84
"Wilson Cr, Middle",601WIL002,38.06274597,-119.1562912,WGS84
"Atastra Cr, meadow",630ATS001,38.26279951,-119.0118915,WGS84
"Bodie Cr, state line",630BOD001,38.26827,-118.94888,WGS84
"Desert Cr, lower",000DES001,38.58028623,-119.3024867,NR
"Hilton Cr, below park",603HIL002,37.56886,-118.74771,WGS84
"Lower Hot Cr, north bend",603LHT001,37.69072,-118.81125,WGS84
"North Canyon Cr, below confulence",602NCA001,37.88533406,-118.7983238,WGS84
"Nye Canyon Cr, at rd 141",000NYE001,38.57112,-119.16919,NR
"Rock Cr, above rd crossing",000RCK001,37.88092803,-118.1781584,NR
"Rough Cr Trib 1, lower",630RGH002,38.27535528,-119.0284473,WGS84
"Upper Truckee River, Barton @ airport (upper)",634UTR002,38.91047,-119.99113,NAD27
"Upper Truckee River, Barton above bridge (lower)",634UTR001,38.90969,-119.99056,NAD27
"Wilson Cr, above 395",601WIL003,38.04934567,-119.1661197,WGS84
"Wilson Cr, lower",601WIL001,38.05462765,-119.134035,WGS84
"Bagley Valley Cr, control",632BGV001,38.59231,-119.65468,NAD27
"Bagley Valley Cr, meadow",632BGV002,38.59494,-119.64857,NAD27
"Cow Camp Cr, lower Schoettler",631COW001,38.32371,-119.45904,NAD27
"Deadman Cr, above Big Springs campground",603DDM001,37.75118,-118.94163,NAD27
"Heenan Cr, Company Meadow",632HEN001,38.66056,-119.62764,NAD27
"Indian Cr, upper",632IDN001,38.6681,-119.77776,NAD27
"Kirman Cr, lower",631KIR001,38.34528,-119.51998,NAD27
"Kirman Cr, upper",631KIR002,38.33608,-119.51188,NAD27
"Little Walker, lower",631LWK001,38.36064,-119.44339,NAD27
"Mammoth Cr, lower N. channel, Valentine",603MAM005,37.6304,-118.99136,NAD27
"Red Lake Cr, below HWY",633RDL001,38.72095,-119.94752,NAD27
"Swauger Cr, above East Fork",630SWA003,38.38168,-119.34457,NAD27
"Swauger Cr, lower Valdez",630SWA001,38.35853,-119.34198,NAD27
"Swauger Cr, main",630SWA002,38.37002,-119.34581,NAD27
"trib to Deadman Cr, 2nd trib",603DDM006,37.70229,-119.03698,NAD27
"Upper Owens River, Alpers ranch",603UOW008,37.74925,-118.91787,NAD27
"Upper Owens River, Big Springs below",603UOW009,37.75372,-118.93118,NAD27
"Upper Owens River, Ebasco 417S",603UOW003,37.71231,-118.78568,NAD27
"Upper Owens River, Ebasco powerline",603UOW004,37.7347,-118.80411,NAD27
"Upper Owens River, Inaya lower",603UOW005,37.75193,-118.83539,NAD27
"Upper Truckee River, above Christmas Valley (forest)",634UTR008,38.79337,-120.01936,NAD27
"Upper Truckee River, Celio lower",634UTR006,38.83748,-120.01969,NAD27
"Upper Truckee River, Celio upper",634UTR007,38.83341,-120.01853,NAD27
"Upper Truckee River, Sunset Stable lower",634UTR003,38.88372,-119.99497,NAD27
"Upper Truckee River, Sunset Stable upper",634UTR004,38.87888,-120.00106,NAD27
"West Walker River, lower Pickel",631WWK003,38.35754,-119.49901,NAD27
"West Walker River, middle Pickel",631WWK004,38.3472,-119.52344,NAD27
"West Walker River, Settelmeyer",631WWK002,38.37173,-119.45296,NAD27
"West Walker River, upper confluence",631WWK006,38.29076,-119.54485,NAD27
"Buckeye Cr, above WRID fence",630BUC002,38.27372,-119.25913,NAD27
"Buckeye Cr, below WRID fence",630BUC001,38.276,-119.25665,NAD27
"East Walker River, below WRID fence",630EWK004,38.26061,-119.22573,NAD27
"Lee Vining Cr, at Moraine Camp",601LVC001,37.92998,-119.16364,NAD27
"Little Truckee River, at upper Perazzo Mdw",636LTR001,39.48501,-120.37285,NAD27
"Robinson Cr, above WRID fence",630RBS002,38.26984,-119.25994,NAD27
"Robinson Cr, at Honeymoon Flat",630RBS003,38.19977,-119.32078,NAD27
"Robinson Cr, below WRID fence",630RBS001,38.27196,-119.2541,NAD27
"Rush Cr, bottomlands",601RSH001,37.93701,-119.06562,NAD27
"Slinkard Cr, restoration area",631SLK001,38.59441,-119.56485,NAD27
"Spratt Cr, above road x-ing",632SPT001,38.68417,-119.8077,NAD27
"Squaw Cr, lower meadow",635SQM001,39.20508,-120.21366,NAD27
"Squaw Cr, middle meadow",635SQM002,39.20431,-120.21615,NAD27
"Squaw Cr, moraine",635SQL001,39.20693,-120.20623,NAD27
"Squaw Cr, North Fork, below Silverado",635SQN001,39.20407,-120.25009,NAD27
Pacific Dry Dock cove,204PDD002,37.786434,-122.247621,WGS84
"Squaw Cr, South Fork, below lower Headwall",635SQS001,39.18806,-120.24646,NAD27
"Squaw Cr, upper meadow",635SQM003,39.20153,-120.21861,NAD27
"tributary 1-SKC, above Silver King Cr",632SVK002,38.55187,-119.60802,NAD27
Upper Owens River above Mono Tunnel,603UOW007,37.75585,-118.89035,NAD27
"Upper Owens River, above bridge",603UOW002,37.69865,-118.76271,NAD27
"Upper Owens River, below Mono Tunnel",603UOW006,37.75623,-118.88459,NAD27
"Alder Creek,  meadow",635ALD001,39.36766,-120.22784,NAD27
"Heavenly Valley Creek, above powerline",634HEV001,38.9151,-119.95051,NAD27
"Hot Springs Creek, above Grover",632HOS001,38.69976,-119.84685,NAD27
"Independence Creek, below road",636IND001,39.48595,-120.28104,NAD27
"Juniper Creek, above road crossing",635JUN001,39.35376,-120.05546,NAD27
"Little Truckee River, below Coldstream",636LTR002,39.49326,-120.34596,NAD27
"Martis Creek, Main Stem",635MAR001,39.29719,-120.1352,NAD27
"Perazzo Creek, meadow",636PRZ001,39.47572,-120.38146,NAD27
Gray Cr - lower,635GRY001,39.37275,-120.02803,NAD27
"Saxon Creek, above Oneidas",634SAX001,38.86059,-119.9842,NAD27
"Trout Creek, Bennett Flat",635TRO001,39.34394,-120.20903,NAD27
"Angora Creek, above meadow",634ANG001,38.87728,-120.0415,NAD27
"Kirman Cr, alternate upper",631KIR003,38.3372,-119.51928,NAD27
By-Day Cr - below state land,630BDY001,38.27055,-119.30825,NAD27
"Meeks Creek, head of upper meadow",634MEK001,39.01474,-120.15732,NAD27
Donner Creek above Sierra Pacific Railrod tracks,635DON002,39.31855,-120.20616,NAD83
"Golden Canyon Cr, above trail xing",632GOL001,38.46,-119.7126,NAD27
Lee Vining Cr lower/central channel,601LVC002,37.9719,-119.1115,NAD27
"Blackwood, abv HWY 89",634BLW001,39.10762,-120.16167,NAD27
Bronco Cr - above low road xing,635BRC001,39.38406,-120.01957,NAD27
"Kinney Creek, abv Silver Tributary",632KIN001,38.5735,-119.80403,NAD27
"Martis Creek, East Fork above HWY 267 (nr forest margin)",635MAR005,39.30912,-120.10682,NAD27
"Martis Creek, Schaffer Creek Tributary above Siller Property",635MAR003,39.27145,-120.17024,NAD27
"Martis Creek, West Fork below Golf Course",635MAR004,39.29882,-120.11965,NAD27
"Pleasant Valley Creek, blw USFS boundry",632PLV001,38.66935,-119.80313,NAD27
McKay Cr  - meadow,631MCK001,38.31338,-119.60883,NAD27
Paramount Cr - below Halfway,630PMT001,38.30386,-119.03257,NAD27
Sardine Branch - below top meadow,631SRD001,38.31668,-119.59518,NAD27
Snodgrass Cr - middle meadow,632SND001,38.52086,-119.57702,NAD27
South Fork Oak Cr - above road xing,603OAK001,36.83185,-118.25411,NAD27
Taboose Cr - BLM land,603TBS001,37.00014,-118.26668,NAD27
Tallac Cr - above Rd xing,634TLC001,38.92737,-120.07777,NAD27
Wolf Cr - meadow,631WWF001,38.36439,-119.56011,NAD27
Lower Wet Fork Sawmill Cr/Glass,602LWT001,37.82313,-118.65232,NAD83
Poison Cr above confluence,632PSN001,38.73019,-119.63489,NAD83
Sand Canyon Cr below South Fork,624SCN001,35.77699,-117.9306,NAD83
West Carson R 51,633SED051,38.738937,-119.933329051,NAD83
Corral Valley Cr 2nd Ord Lower,632CRV001,38.4974,-119.60403,NAD83
Corral Valley Cr 2nd Ord Upper,632CRV002,38.49529,-119.60132,NAD83
Coyote Valley Cr 1st Ord Lower,632COY001,38.48005,-119.59837,NAD83
Coyote Valley Cr 1st Ord Upper,632COY002,38.46471,-119.57923,NAD83
East Carson River 4th Ord Lower,632ECR007,38.67899,-119.74722,NAD83
East Carson River 4th Ord Upper,632ECR008,38.57047,-119.62771,NAD83
Saxon Cr 2nd Ord Upper,634SAX003,38.8712,-119.98194,NAD83
Saxon Cr Trib 1st Ord Lower,634SAX004,38.86994,-119.98043,NAD83
Saxon Cr Trib 1st Ord Upper,634SAX005,38.86531,-119.97185,NAD83
Silver King Cr 3rd Ord Lower,632SVK003,38.56779,-119.62514,NAD83
Silver King Cr 3rd Ord Upper,632SVK004,38.49751,-119.60394,NAD83
Trout Cr 3rd Order Lower,634TRT004,38.9119,-119.97048,NAD83
Trout Cr 4th Ord Upper,634TRT003,38.91322,-119.97239,NAD83
Blackwood Creek above Barker Pass Bridge,634BLW002,39.10334,-120.19874,NAD83
Buckeye Creek above the campground,630BUCB01,38.234,-119.373,NAD83
"Mammoth Cr, at Twin Lakes",603MAM008,37.62389,-119.00472,NAD27
Monitor Creek above East Fork Carson,632MON004,38.66022,-119.72591,NAD83
Emerson Creek ~0.7mi below Hwy 81,641EMR001,41.28227,-120.115485,NAD83
General Creek below HWY 89,634GEN002,39.05302,-120.11551,NAD83
Griff Creek above SR 267,634GRF005,39.23895,-120.03057,NAD83
Horton Creek at BLM Horton Creek Campground,603HOR002,37.37663,-118.57795,NAD83
Sardine Creek above McKay Creek,631SDCB02,38.3142,-119.608,NAD83
"West Fork Carson River, upstream of Forestdale Creek",633WCR008,38.67502,-119.9369,NAD83
Buckeye Creek below Campground,630BUCB02,38.23877,-119.32513,NAD83
Glen Alpine Creek (lower) ~0.2mi above Fallen Leaf Lk.,634GACLOW,38.87989,-120.07212,NAD83
Palo Verde Lagoon (LG1),715CPVLG1,33.4361,-114.7162,NAD83
"Salton Sea Drain SW2 (Salt Creek, Mouth)",723SSDSW2,33.44667,-115.84333,NAD83
Mill Creek at USFS boundary,631MIL008,38.48682,-119.48451,NAD83
Mill Creek above Hwy 395,631MIL002,38.51323,-119.4714,NAD83
Pine Creek ~0.7mi above Eagle Lake,637PNCAEL,40.67252,-120.78578,NAD83
Silver Creek Head Waters,632SVRHDW,38.57409,-119.8066,NAD83
"Silver Creek, above East Fork Carson River",632SVRB10,38.62935,-119.72345,NAD83
Upper Truckee River blw airport,634UTRBAP,38.90836,-119.990473,NAD83
"Virgina Cr, below Willow Springs (at USGS gage)",630VIR004,38.19194,-119.20917,NAD27
"Virginia Cr, above Willow Springs",630VIR005,38.17944,-119.19632,NAD83
Bare Creek below Newland Reservoir,641BARCRK,41.10754,-120.07667,NAD83
Long Valley Creek at Red Rock Canyon,637LNG003,39.90788,-120.01447,NAD83
"Mammoth Cr, at Old Mammoth Rd",603MAM007,37.63489,-118.96625,NAD27
Palo Verde Diversion Dam,715CRPVDD,33.731,-114.5113,NAD27
"Hot Creek, at Owens River Rd",603HOT003,37.675446,-118.808637,NAD83
"Hot Creek, at Substation Rd",603HOT002,37.64051,-118.90086,NAD83
Mammoth Creek above Horsecamp,603MAM014,37.6348,-118.96759,NAD83
"Mill City Trib, above Stamp Mill",603MCT003,37.61751,-118.995736,NAD83
"Mill City Trib, at Confluence with Mammoth Creek",603MCT001,37.63006,-118.98917,NAD83
"Mill City Trib, below Dry Gully Confluence",603MCT002,37.62513,-118.99354,NAD83
"Upper Owens, above Lake Crowley",603UOW015,37.6735,-118.754032,NAD83
Mill City Trib below Stamp Mill,160MIL020,37.62237,-118.99329,NAD83
Convict Ck below Hwy 395,CON.30,37.61898,-118.82023,NAD83
Crooked Creek below Hwy 395,603CCR001,37.57825,-118.71689,NAD83
Lake Crowley,603PCW027,37.59935,-118.74156,NAD83
Lake Crowley above Dam,603LCD001,37.5882,-118.7127,NAD83
Lake Crowley near North Landing,603LCN001,37.63639,-118.73769,NAD83
"Upper Owens River, upstream Big Springs Rd",603UOW014,37.75006,-118.9385,NAD83
"Whisky Creek, downstream of Beaver Cove Rd ",603WSC001,37.57484,-118.7353,NAD83
Agriculture Drain 0.4 Miles upstream from confluence of San Felipe Cr.,722CSFCAD,33.14742,-115.84429,NAD83
B Drain,723BDRAIN,33.11127,-115.37208,NAD83
Barbara Worth Drain at Barbara Worth Resort and Country Club,723BARBWD,32.80375,-115.41321,NAD83
Central Drain Three,723CENTD3,32.79256,-115.52077,NAD83
Central Drain Three at Meloland Rd. and Abatti Rd.,723CTD3MA,32.74455,-115.44792,NAD83
Central Drain Two,723CENTD2,32.79587,-115.48253,NAD83
E Drain,723EDRAIN,33.13284,-115.5625,NAD83
K Drain,723KDRAIN,33.17673,-115.47608,NAD83
Marigold Drain,723MARIGD,33.06625,-115.4744,NAD83
McCall Drain One,723MCALD1,32.86902,-115.50844,NAD83
Mount Signal Drain,723MTSIGD,32.67904,-115.6653,NAD83
Oasis Drain,723OASISD,32.90923,-115.34575,NAD83
Oleander Drain,723OLANDR,32.96725,-115.44877,NAD83
Osage Drain,723OSAGED,32.98181,-115.3632,NAD83
Pampas Drain,723PAMPAD,32.83987,-115.31723,NAD83
Pampas Drain near 115,723PAM115,32.8399,-115.41904,NAD83
Q Lateral Drain,723QLATDR,33.21986,-115.47591,NAD83
South Central Drain,723SCENTD,32.76684,-115.43528,NAD83
Spruce Drain 0.5 miles from Frdericks Rd. and Kalin Rd. and Brandt Rd.,723SPRUCD,33.00821,-115.57007,NAD83
Thistle Five Drain,723THIS5D,32.98484,-115.65021,NAD83
Wildcat Drain,723WILDCD,32.73789,-115.60312,NAD83
Trifolium Three Drain,723TRIF3D,33.08753,-115.6057,NAD83
Trifolium Twelve Drain,723TRI12D,33.08955,-115.68347,NAD83
Unnamed Agriculture Drain 0.5 miles west of Bonds Corner Rd.,723USDWBC,32.75188,-115.34585,NAD83
Unnamed Agriculture Drain at the intersection of Gunterman Rd. and Hwy 98,723UADGUN,32.69365,-115.36298,NAD83
Unnamed Agriculture Drain near Central Main Canal,723UADCMC,32.88352,-115.5952,NAD83
Unnamed Agriculture Drain near New Spruce Canal,723UADSPC,32.99374,-115.56984,NAD83
Vail Cut Off Drain,723VALCOD,33.13285,-115.63153,NAD83
Vail Seven Drain,723VAIL7D,33.1112,-115.66646,NAD83
Vail Two-A Drain,723VAL2AD,33.118223,-115.58827,NAD83
Verde Drain,723VERDED,32.75163,-115.31577,NAD83
Wormwood Drain,723WRMWDD,32.73769,-115.6899,NAD83
Alamo River Above Drop 3,723ARDP3A,33.10327,-115.54261,NAD83
Alamo River at Eddins Rd.,723ARAERx,33.12996,-115.5684,NAD83
Alamo River at International Boundary,723ARINTL,32.67506,-115.37008,WGS84
All American Canal at Mesa 2,723ACMSA2,32.67922,-115.32814,NAD83
American Canal at Bridge South of Quechan Casino,727ACBSQC,32.73538,-114.72572,NAD83
Ferguson Lake,715TF0091,32.97204,-114.49999,NAD83
Finney Lake,723FINYLK,33.06087,-115.50478,NAD83
Lake Havasu_BOG,714PLH216,34.4025,-114.26877,NAD83
Squaw Lake,715CRSQLK,32.89685,-114.4701,WGS84
Taylor Lake,715CRTLI1,33.0301,-114.6304,WGS84
Wiest Lake_BOG,723PWT019,33.04176,-115.49021,NAD83
Colorado River at Imperial Dam Grates,715CRIDG1,32.88482,-114.46765,WGS84
Colorado River at Nevada State Line,713CRNVBD,35.00241,-114.63324,WGS84
Colorado River at Parker Dam,715CRPDDM,34.22033,-114.20387,WGS84
Colorado River u/s Imperial Dam,715CRIDU1,32.894,-114.46837,WGS84
Imperial Wetlands Cell1,723IMWLC1,32.878068,-115.645284,NAD83
Imperial Wetlands Cell2,723IMWLC2,32.87861,-115.64278,WGS84
Imperial Wetlands Cell3,723IMWLC3,32.88056,-115.63861,WGS84
Imperial Wetlands Cell4,723IMWLC4,32.882645,-115.635035,NAD83
Imperial Wetlands Inlet,723IMWLIN,32.874793,-115.652726,WGS84
Imperial Wetlands Sed Basin,723IMWLSB,32.87673,-115.64875,NAD83
Imperial Wetlands Sed Basin 2,723IMWLS2,32.87611,-115.64833,WGS84
Lake Cahuilla,719PLC115,33.62878,-116.27345,NAD83
Alamo River at Drop 3,723ARDP03,33.14344,-115.56792,WGS84
Alamo River at Drop 6A Holtville Drain,723ARDP6A,32.93152,-115.45662,WGS84
Alamo River at Drop 8,723ARDP08,32.87285,-115.4456,WGS84
American Canal Drop East of Hwy 98 and Bowker Rd intersection,723ACDE98,32.68649,-115.4554,NAD83
Brawley Wetland Cell1,723BRWLC1,32.958083,-115.572105,NAD83
Brawley Wetland Cell2,723BRWLC2,32.95877,-115.57143,NAD83
Coachella Valley Stormchannel (Ave 52),719CVSC52,33.67242,-116.14923,NAD27
Gieselmann Lake,723GIEMAN,33.022564,-115.47703,NAD83
New River at Evan Hughes Hwy,723NREVHU,32.79137,-115.7016,WGS84
Salton Sea USGS2,728SSGS02,33.23333,-115.75,NAD27
Salton Sea USGS3,728SSGS03,33.23333,-115.63333,NAD27
Salton Sea USGS5,728SSGS05,33.14306,-115.72917,NAD27
Salton Sea USGS7,728SSGS07,33.325,-115.81111,NAD27
Salton Sea USGS9,728SSGS09,33.4,-115.925,NAD27
Shank Rd. Wetland Cell1,723SHWLC1,32.992975,-115.470067,NAD83
Shank Rd. Wetland Cell2,723SHWLC2,32.99226,-115.46902,NAD83
Shank Rd. Wetlands Sed Basin 1,723SHWLS1,32.987969,-115.468549,NAD83
Sunbeam Lake,723SUNBLK,32.78458,-115.68833,NAD83
1000 Palms Preserve at Squaw hill,719TPPSQH,33.83069,-116.31117,NAD83
Anza Borrego State Park Palm Canyon,722ABSPPC,33.27851,-116.42925,NAD83
Big Morongo Canyon Preserve,719BMCPRE,34.03657,-116.56747,NAD83
Mission Creek,719MISSCK,34.00778,-116.62242,NAD83
Pipes Canyon Preserve,705PCCPCP,34.16679,-116.57254,NAD83
"Tramway Road, downstream of station",719TRMDSS,33.84037,-116.6135,NAD83
White Water Preserve Upstream,719WWRPUS,33.98978,-116.6597,NAD83
White Water River at Interstate 10,719WWRI10,33.925195,-116.635953,NAD83
White Water River Preserve Down Stream,719WWRPDS,33.98753,-116.65279,NAD83
Cougar Canyon ~0.6mi above Indian Cr.,722NP7CGC,33.3546,-116.48263,NAD83
Deep Canyon ~1.2mi below Hidden Palms Cyn.,719NP7DPC,33.63367,-116.39182,NAD83
Indian Creek ~1.1mi above Cougar Cyn. Cr.,722NP7IDC,33.34707,-116.47844,NAD83
Lambs Creek ~1.3mi above Snow Cr. Rd.,719NP7LBC,33.89109,-116.69468,NAD83
Salton Sea Drain NW1 (Torrez Martinez 1),728SSDNW1,33.49382,-115.9808,NR
Salton Sea Drain SW1 (San Felipe Creek d/s Hwy 86),722SSDSW1,33.12306,-115.85278,NR
City Creek Random Olsen Site 114,801CYC114,34.13646,-117.1897,NAD27
Peters Canyon Wash Random Olsen Site 305,801XXX305,33.708199946,-117.79974844,NAD27
Santa Ana River Random Olsen Site 050,801HBC050,34.156261,-116.793138,NAD27
Metcalf Creek 0.33 miles below Cedar Lake Rd,801BBMC02,34.233167,-116.934933,WGS84
Santiago Creek Random Olsen Site 149,801STC149,33.76774,-117.67941,NAD27
Nettle Drain,723NETDRN,33.08927,-115.51513,NAD83
Brawley Wetlan Sedimentation Basin,723BRWLSB,32.95682,-115.5724,NAD83
New River Outlet East Playa,723NRSCHP,33.11923,-115.68387,NAD83
K Drain Tributary at Boyle and Sinclair road,723STKDRN,33.176768,-115.622886,WGS84
Lateral 12_Drain Tributary terminus of Bruchard road,723STLD12,33.10779,-115.68389,WGS84
Lateral 13_Drain Tributary terminus of Baker road,723STLD13,33.096522,-115.692123,WGS84
Lateral 14_Drain Tributary at Baker and Vendel road,723STLD14,33.092375,-115.700866,WGS84
Lateral 15_Drain Tributary terminus of Vendel road,723STLD15,33.09006,-115.70957,WGS84
Lateral 17_Drain Tributary near terminus of Poe road,723STLD17,33.10012,-115.752561,WGS84
Lateral 3 Drain Tributary off Garst road,723STLD03,33.184054,-115.597215,WGS84
Lateral 4A Drain Tributary off Gentry road,723STLD4A,33.1802,-115.6228,WGS84
Lateral 5 Drain Tributary terminus McKendry and Severe road,723STLD05,33.169511,-115.631653,WGS84
Lateral 5A Drain Tributary at Grubel and Grummer road,723STLD5A,33.162092,-115.64024,WGS84
Lateral 8_Drain Tributary terminus Grubel and Lack road,723STLD08,33.162215,-115.648547,WGS84
Lateral Unknown Drain 1 Tributary corner of West Lindsey and Lack road,723STUD01,33.147537,-115.649022,WGS84
Lateral Unknown Drain 2 Tributary 0.5mileswestofLackRd,723STUD02,33.140104,-115.658026,WGS84
Lateral Unknown Drain 3 Tributary 0.9mileswestofLackRd,723STUD03,33.13993,-115.66524,WGS84
Lateral Unknown Drain 5 Tributary near West Howenstein Rd,723STUD05,33.09774,-115.72673,WGS84
O Drain Tributary off MCDonald rd. ,723STODRN,33.20577,-115.52988,WGS84
P Drain Tributary at Hazard and wister road,723STPDRN,33.213029,-115.58341,WGS84
Q Drain Tributary at Pound and wister road,723STQDRN,33.220092,-115.57984,WGS84
R Drain Tributary at Alcott and wister road,723STRDRN,33.227327,-115.57993,WGS84
S Drain Tributary at Noffsinger and wister road,723STSDRN,33.234615,-115.579885,WGS84
Salton Sea Drain S3 (Trifolium TD1),723SSDS03,33.0827,-115.71788,NAD83
T Drain Tributary at Beal and wister road,723STTDRN,33.241854,-115.580198,WGS84
Vail Drain Near Young,723IPYG46,33.13279,-115.666463,NAD83
C Drain,723ARCDRN,33.11818,-115.54425,NAD83
Holtville Drain,723HLVLDR,32.93107,-115.45588,NAD83
I Drain,723ARIDRN,33.16223,-115.56255,NAD83
Magnolia Drain,723MAGDRN,33.0011,-115.4657,NAD83
Munyon Drain,723MUNDRN,33.03713,-115.47797,NAD83
N Drain,723ARNDRN,33.19842,-115.55878,NAD83
New River at Fig Drain,723NRFGDN,32.76118,-115.70129,NAD83
New River at Greeson Drain,723NRGNDN,32.74448,-115.65145,NAD83
P Drain,723SSPDRN,33.21297,-115.57142,NAD83
Rice 3 Drain,723RI3DRN,32.87472,-115.6527,NAD83
Rose Drain RWB7,723ROSDRN,32.95278,-115.46317,NAD83
Salton Sea Drain S2 (Niland 4),723SSDS02,33.30712,-115.60571,NAD83
South Central Drain RWB7,723SCNTDR,32.82145,-115.43902,NAD83
Spruce Drain,723SPRDRN,33.02968,-115.52205,NAD83
Timothy 2 Drain,723TI2DRN,33.08225,-115.59688,NAD83
Verde Drain RWB7,723VERDRN,32.76348,-115.34993,NAD83
Coachella Valley Stormwater Channel at Dillon Rd,719CVSCDR,33.71516,-116.19231,NAD83
Joan Phan Drain,723KEYS01,32.9177,-115.41087,NAD83
New R at Drew Road near Seeley,723NRDRWR,32.76167,-115.69028,NAD83
New River at Drop 2,723NRDP02,33.03967,-115.52194,WGS84
New River at Hw 111,723NRH111,33.00465,-115.52609,NAD83
New River at Rice Drain #3,723NRRCD3,32.87733,-115.64968,WGS84
New River at Rice Drain,723NRRCDN,32.87588,-115.62003,WGS84
"Salt Creek, Slough (TSMP)",725SCSLGH,32.84361,-115.7175,NAD83
Salton Sea Drain NE1 (USGS 8),728SSDNE1,33.44361,-115.85556,NAD27
Salton Sea Drain NE2 (ARSTDR),728SSDNE2,33.52512,-115.98284,NAD27
Salton Sea Drain NW2 (Torrez Martinez 2),728SSDNW2,33.45067,-115.99471,NR
Salton Sea Drain S1 (W Drain),728SSDS01,33.26375,-115.57963,WGS84
Salton Sea USGS10,728SSGS10,33.48556,-116.02083,NAD27
Palo Verde Drain,715CPVDRN,33.45608,-114.70515,WGS84
Wister Wildlife Refuge Cell W11A,723WUW11A,33.26333,-115.57099,NAD83
Wister Wildlife Refuge Cell W12A,723WUW12A,33.26336,-115.583,NAD83
Holtville Main Drain at 115,723IPHV10,32.93092,-115.406109,NAD83
Malva Drain near Park Rd,723IPMV61,33.05179,-115.488615,NAD83
Verde Drain at Bonds Corner Rd,723IPVD69,32.75552,-115.33697,NAD83
Rice Drain 3-723ST1252,723ST1252,32.86861,-115.64777,NAD27
Coachella Valley Stormwater Channel (Ave 50),719CVSC50,33.68588,-116.16581,NAD83
Metcalf Creek Random Olsen Site 100,801MFC100,34.22644,-116.93895,NAD27
Rathbun Creek below Goldmine Dr,801BBRC02,34.2300916,-116.8597218,NAD83
Aspen Glen Creek,801BBAG01,34.23554,-116.928,NAD83
Grout Creek,801BBGC01,34.2694466,-116.9484374,NAD83
Temescal Wash Random Olsen Site 162,801TMW162,33.73048,-117.41242,NAD27
Forsee Creek Random Olsen Site 445,801RB8445,34.16543,-116.93403,NAD27
Summit Creek West at Swan Dr,801BBSCW1,34.2486793,-116.8937767,NAD83
Unknown Random Olsen Site 259,801XXX259,34.07712,-117.09262,NAD27
San Diego Creek above Hwy 133,801SDCT01,33.654084,-117.757837,WGS84
Buck Gully Newport Coast 0.05 miles upstream of beach Site BG1,801NPCBG1,33.59072,-117.8683,NAD83
Buck Gully Newport Coast downstream of Bridge Site GB4,801NPCBG4,33.60357,-117.85413,NAD83
Buck Gully Newport Coast upstream of Bridge Site BG2,801NPCBG2,33.5927,-117.86588,NAD83
